,County_of_Origin,Period,GenderDescription,AgeClassDescription,Average_BusUsers_per_Day,Avg_BusUsers_Daily_to_Lisboa,Avg_BusUsers_Daily_to_Loures,Avg_BusUsers_Daily_to_Oeiras,Avg_BusUsers_Daily_to_Almada,Avg_BusUsers_Daily_to_Amadora,Avg_BusUsers_Daily_to_Odivelas,Avg_BusUsers_Daily_to_Porto,Avg_BusUsers_Daily_to_Matosinhos,Avg_BusUsers_Daily_to_Vila nova de gaia,Avg_BusUsers_Daily_to_Gondomar,Avg_BusUsers_Daily_to_Maia,Avg_BusUsers_Daily_to_Valongo,Avg_BusUsers_Daily_to_Paredes,Avg_BusUsers_Daily_to_Santo tirso
373,Santa maria da feira,Sep-20 to Jan-21,Male,25-34,356.71517,17.289270859560002,0.0,0.0,0.0,0.42805820399999994,0.0,285.83408214515,13.251255135160001,39.33212807454,0.0,0.44553724733000005,0.0,0.0,0.0
374,Santa maria da feira,Sep-20 to Jan-21,Male,35-44,98.005992,4.750154420256001,0.0,0.0,0.0,0.11760719039999999,0.0,78.53171135964,3.6407265908160005,10.806336689904002,0.0,0.12240948400800002,0.0,0.0,0.0
375,Santa maria da feira,Sep-20 to Jan-21,Male,45-54,190.44903100000002,9.230683634508003,0.0,0.0,0.0,0.2285388372,0.0,152.605856295145,7.074800603588001,20.999291056122004,0.0,0.23787083971900005,0.0,0.0,0.0
376,Santa maria da feira,Sep-20 to Jan-21,Male,55-64,66.3251,3.2146449468000005,0.0,0.0,0.0,0.07959012,0.0,53.145971004500005,2.4638448148000003,7.313138176200002,0.0,0.08284004990000002,0.0,0.0,0.0
377,Santo tirso,Sep-19 to Feb-20,Female,35-44,42.763319,21.291899293419,0.0,5.098456707775001,0.0,0.815026096821,0.0,4.676639329159,0.0,0.0,0.207658677064,1.207507838603,9.362472771903,0.0,0.103829338532
378,Santo tirso,Sep-19 to Feb-20,Male,35-44,11.84607,5.89817009907,0.0,1.41234769575,0.0,0.22577424812999997,0.0,1.29549806127,0.0,0.0,0.05752451592,0.33449747858999995,2.5935430275899996,0.0,0.02876225796
379,Santo tirso,Sep-19 to Feb-20,Male,55-64,42.605596999999996,21.213369351896997,0.0,5.079652302325,0.0,0.8120200732229998,0.0,4.6593906935169995,0.0,0.0,0.20689277903199998,1.2030542424889998,9.327941590388999,0.0,0.10344638951599999
380,Santo tirso,Sep-20 to Jan-21,Female,25-34,42.254964,21.038788830564,0.0,5.037848082900001,0.0,0.805337358876,0.0,4.621045118004,0.0,0.0,0.20519010518400002,1.193153418468,9.251175053268,0.0,0.10259505259200001
381,Santo tirso,Sep-20 to Jan-21,Female,35-44,29.620199,14.747926702298999,0.0,3.5314682257750003,0.0,0.564531372741,0.0,3.239294582839,0.0,0.0,0.143835686344,0.836385559163,6.484957508462999,0.0,0.071917843172
382,Santo tirso,Sep-20 to Jan-21,Male,25-34,13.274129,6.609202103229,0.0,1.5826080300250003,0.0,0.252991624611,0.0,1.451672021569,0.0,0.0,0.064459170424,0.37482158057299997,2.906197980873,0.0,0.032229585212
383,Seixal,Sep-19 to Feb-20,Female,15-24,1659.21487,1643.0773461743802,0.0,0.0,8.35746530019,2.74434139498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,Seixal,Sep-19 to Feb-20,Female,25-34,526.222318,521.1042797351321,0.0,0.0,2.650581815766,0.870371713972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,Seixal,Sep-19 to Feb-20,Female,35-44,430.854109,426.66362193586605,0.0,0.0,2.170212147033,0.712632696286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,Seixal,Sep-19 to Feb-20,Female,45-54,532.9826469999999,527.798857775278,0.0,0.0,2.6846335929389995,0.8815532981379999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,Seixal,Sep-19 to Feb-20,Female,55-64,236.728677,234.42625388749804,0.0,0.0,1.192402346049,0.39154923175800005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,Seixal,Sep-19 to Feb-20,Female,65+,3368.0634909999994,3335.305705486534,0.0,0.0,16.964935804166995,5.570777014113999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,Seixal,Sep-19 to Feb-20,Male,15-24,37.697725,37.33107692665,0.0,0.0,0.18988344082499997,0.06235203715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,Seixal,Sep-19 to Feb-20,Male,25-34,1964.138353,1945.0351433787223,0.0,0.0,9.893364884061,3.2486848358620004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,Seixal,Sep-19 to Feb-20,Male,35-44,98.771815,97.81116032731002,0.0,0.0,0.497513632155,0.16336858201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Seixal,Sep-19 to Feb-20,Male,45-54,538.247601,533.0126048326741,0.0,0.0,2.711153166237,0.890261532054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,Seixal,Sep-19 to Feb-20,Male,55-64,1141.7577880000001,1130.6530517539122,0.0,0.0,5.751033978156,1.8884673813520003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,Seixal,Sep-20 to Jan-21,Female,15-24,1025.281174,1015.309289301676,0.0,0.0,5.164341273438,1.695815061796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Seixal,Sep-20 to Jan-21,Female,25-34,379.832737,376.13848379993806,0.0,0.0,1.913217496269,0.628243346998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Seixal,Sep-20 to Jan-21,Female,35-44,333.981558,330.73325336689203,0.0,0.0,1.682265107646,0.552405496932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,Seixal,Sep-20 to Jan-21,Female,45-54,324.84562400000004,321.6861754609761,0.0,0.0,1.636247408088,0.5372946620960001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,Seixal,Sep-20 to Jan-21,Female,55-64,221.36348900000002,219.21050770598603,0.0,0.0,1.115007894093,0.36613521080600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,Seixal,Sep-20 to Jan-21,Female,65+,4219.519987,4178.480935606438,0.0,0.0,21.253722174518998,6.979086058498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,Seixal,Sep-20 to Jan-21,Male,15-24,1631.3407630000002,1615.4743427390624,0.0,0.0,8.217063423231,2.6982376220020003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,Seixal,Sep-20 to Jan-21,Male,25-34,924.934533,915.9386197320421,0.0,0.0,4.658895242721,1.529841717582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Seixal,Sep-20 to Jan-21,Male,35-44,138.548953,137.20142588312203,0.0,0.0,0.697871076261,0.22915996826200002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Seixal,Sep-20 to Jan-21,Male,45-54,278.12157,275.41655961018006,0.0,0.0,1.4008983480900001,0.46001307678000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,Seixal,Sep-20 to Jan-21,Male,55-64,1118.729895,1107.84912804123,0.0,0.0,5.635042481115,1.85037924633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Seixal,Sep-20 to Jan-21,Male,65+,148.167257,146.72618225841802,0.0,0.0,0.746318473509,0.24506864307800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,Sesimbra,Sep-19 to Feb-20,Female,35-44,186.003027,183.94973958494697,0.0,0.0,1.3764223998,0.0,0.0,0.19530317835000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,Sesimbra,Sep-19 to Feb-20,Female,45-54,130.390426,128.95104608738598,0.0,0.0,0.9648891524,0.0,0.0,0.1369099473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,Sesimbra,Sep-19 to Feb-20,Female,65+,67.916045,67.16631977924499,0.0,0.0,0.502578733,0.0,0.0,0.07131184725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,Sesimbra,Sep-19 to Feb-20,Male,25-34,110.87006699999999,109.64617233038697,0.0,0.0,0.8204384958,0.0,0.0,0.11641357035000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,Sesimbra,Sep-19 to Feb-20,Male,35-44,191.243758,189.132618155438,0.0,0.0,1.4152038092,0.0,0.0,0.20080594590000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,Sesimbra,Sep-20 to Jan-21,Female,15-24,326.970181,323.360757171941,0.0,0.0,2.4195793394000003,0.0,0.0,0.3433186900500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,Sesimbra,Sep-20 to Jan-21,Female,35-44,111.245333,110.01729576901299,0.0,0.0,0.8232154642,0.0,0.0,0.11680759965000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,Sesimbra,Sep-20 to Jan-21,Female,45-54,324.33721099999997,320.75685252777095,0.0,0.0,2.4000953614,0.0,0.0,0.34055407155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,Sesimbra,Sep-20 to Jan-21,Female,55-64,137.655749,136.13616718678898,0.0,0.0,1.0186525426,0.0,0.0,0.14453853645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,Sesimbra,Sep-20 to Jan-21,Male,25-34,98.7082,97.61856018019999,0.0,0.0,0.7304406800000001,0.0,0.0,0.10364361000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Sesimbra,Sep-20 to Jan-21,Male,35-44,112.85211399999999,111.60633951355398,0.0,0.0,0.8351056436,0.0,0.0,0.1184947197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,Sesimbra,Sep-20 to Jan-21,Male,45-54,51.372116999999996,50.80502020043699,0.0,0.0,0.3801536658,0.0,0.0,0.053940722850000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,Setúbal,Sep-19 to Feb-20,Female,25-34,331.657285,325.372047791965,0.8858566082349998,4.49196626804,0.0,0.62086243752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,Setúbal,Sep-19 to Feb-20,Female,35-44,105.17515900000001,103.181984561791,0.28092284968899994,1.424492353496,0.0,0.19688789764800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,Setúbal,Sep-19 to Feb-20,Female,45-54,740.2669940000001,726.238194196706,1.9772531409739997,10.026176166736,0.0,1.385779812768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Setúbal,Sep-19 to Feb-20,Female,65+,442.945625,434.551362460625,1.1831077643749996,5.999255545,0.0,0.82919421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,Setúbal,Sep-19 to Feb-20,Male,25-34,310.902223,305.01031497192696,0.8304198376329998,4.210859708311999,0.0,0.582008961456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,Setúbal,Sep-19 to Feb-20,Male,35-44,219.090928,214.93893582347198,0.5851918686879999,2.9673675288319994,0.0,0.41013821721599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,Setúbal,Sep-19 to Feb-20,Male,45-54,292.351649,286.811292899801,0.7808712544789999,3.9596107340559996,0.0,0.547282286928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Setúbal,Sep-19 to Feb-20,Male,55-64,2306.435434,2262.7261760902657,6.160489044213999,31.238361518095996,0.0,4.317647132448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,Setúbal,Sep-20 to Jan-21,Female,15-24,550.2250799999999,539.79776450892,1.4696511886799994,7.452248483519998,0.0,1.03002134976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,Setúbal,Sep-20 to Jan-21,Female,25-34,207.029232,203.105821024368,0.5529750786719999,2.8040039182079997,0.0,0.387558722304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,Setúbal,Sep-20 to Jan-21,Female,35-44,52.058988,51.072418118411996,0.13904955694799997,0.7050869334719999,0.0,0.09745442553599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,Setúbal,Sep-20 to Jan-21,Female,45-54,586.863611,575.7419587079389,1.5675127049809996,7.948480747383999,0.0,1.098608679792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,Setúbal,Sep-20 to Jan-21,Female,65+,543.328358,533.031742287542,1.4512300442179995,7.358839280751999,0.0,1.017110686176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,Setúbal,Sep-20 to Jan-21,Male,25-34,193.71344,190.04237659855997,0.5174085982399999,2.6236548313599997,0.0,0.36263155968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Setúbal,Sep-20 to Jan-21,Male,35-44,98.191236,96.330413886564,0.26226879135599995,1.329902100384,0.0,0.183813993792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Setúbal,Sep-20 to Jan-21,Male,45-54,224.709442,220.45097336465798,0.6001989195819999,3.0434646824479996,0.0,0.42065607542399996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Setúbal,Sep-20 to Jan-21,Male,55-64,395.212643,387.722968202507,1.0556129694529999,5.352760036792,0.0,0.739838067696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,Sintra,Sep-19 to Feb-20,Female,15-24,809.491342,788.178244456482,1.8359263636560004,11.30859404774,0.0,6.845868279294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,Sintra,Sep-19 to Feb-20,Female,25-34,702.87631,684.37027963401,1.5941234710800003,9.8191820507,0.0,5.944224953669999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Sintra,Sep-19 to Feb-20,Female,35-44,1067.548506,1039.4410213855263,2.4212000116080006,14.913652628820001,0.0,9.028257715242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,Sintra,Sep-19 to Feb-20,Female,45-54,628.884637,612.3267333924271,1.4263103567160003,8.78551837889,0.0,5.3184773751089995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Sintra,Sep-19 to Feb-20,Female,55-64,575.9244669999999,560.760951708357,1.3061966911560001,8.045664803989999,0.0,4.870593217418999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Sintra,Sep-19 to Feb-20,Female,65+,341.166005,332.183445254355,0.7737644993400001,4.7660890898499995,0.0,2.885240904285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,Sintra,Sep-19 to Feb-20,Male,15-24,1039.44849,1012.0808507067901,2.3574691753200003,14.5210954053,0.0,8.79061587993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Sintra,Sep-19 to Feb-20,Male,25-34,514.157731,500.62047210050105,1.1661097339080002,7.18278350207,0.0,4.348231931067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,Sintra,Sep-19 to Feb-20,Male,35-44,560.391065,545.6365286496151,1.2709669354200004,7.82866317805,0.0,4.739227236705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,Sintra,Sep-19 to Feb-20,Male,45-54,724.617493,705.539039026803,1.6434324741240003,10.122906377209999,0.0,6.128090138300999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,Sintra,Sep-19 to Feb-20,Male,55-64,822.201267,800.5535298411571,1.8647524735560004,11.48615169999,0.0,6.953356115019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,Sintra,Sep-19 to Feb-20,Male,65+,371.207607,361.43408191529704,0.8418988526760002,5.18577026979,0.0,3.1393027323989995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Sintra,Sep-20 to Jan-21,Female,15-24,594.4582429999999,578.806751920053,1.348231295124,8.304581654709999,0.0,5.0273333610509985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Sintra,Sep-20 to Jan-21,Female,25-34,203.35818899999998,198.003971241819,0.46121637265200005,2.84091390033,0.0,1.7198002043729996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,Sintra,Sep-20 to Jan-21,Female,35-44,491.407433,478.4691666965431,1.1145120580440002,6.86496183901,0.0,4.155832660881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,Sintra,Sep-20 to Jan-21,Female,45-54,363.386502,353.81889878884203,0.8241605865360002,5.07650943294,0.0,3.0731596474139997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,Sintra,Sep-20 to Jan-21,Female,55-64,446.94795,435.18025742445,1.0136779506000002,6.243862861499999,0.0,3.7798388131499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,Sintra,Sep-20 to Jan-21,Female,65+,390.656267,380.37067814615705,0.8860084135560002,5.45746804999,0.0,3.3037800500189998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Sintra,Sep-20 to Jan-21,Male,15-24,305.86834300000004,297.8151353971531,0.6937094019240002,4.2729807517100005,0.0,2.586728576751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,Sintra,Sep-20 to Jan-21,Male,25-34,651.750341,634.590406271811,1.4781697733880004,9.10495226377,0.0,5.511852633837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,Sintra,Sep-20 to Jan-21,Male,35-44,379.33065600000003,369.34325915817607,0.8603219278080002,5.29924926432,0.0,3.207999357792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,Sintra,Sep-20 to Jan-21,Male,45-54,542.275502,527.997930307842,1.2298808385360003,7.575588762939999,0.0,4.586023920413999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,Sintra,Sep-20 to Jan-21,Male,55-64,608.485062,592.464258802602,1.3800441206160001,8.50053631614,0.0,5.1459581693339995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,Sintra,Sep-20 to Jan-21,Male,65+,167.942964,163.521193700844,0.38089464235200005,2.3461632070799996,0.0,1.4202936465479998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,São joão da madeira,Sep-20 to Jan-21,Female,25-34,34.994699,32.732291709650006,0.0,0.0,0.0,1.6776458700599997,0.03947402047199999,0.23971368815000002,0.0,0.269074240611,0.0,0.0,0.0,0.0,0.0
460,São joão da madeira,Sep-20 to Jan-21,Female,35-44,5.985889,5.598901276150002,0.0,0.0,0.0,0.28696351865999997,0.006752082792,0.041003339650000005,0.0,0.046025500521,0.0,0.0,0.0,0.0,0.0
461,São joão da madeira,Sep-20 to Jan-21,Male,35-44,24.960494,23.34679806290001,0.0,0.0,0.0,1.19660608236,0.028155437231999998,0.17097938390000003,0.0,0.191921238366,0.0,0.0,0.0,0.0,0.0
462,Trofa,Sep-19 to Feb-20,Female,25-34,141.067454,70.91898221687397,0.0,0.0,0.0,0.0,0.0,58.481488000056004,0.8655898977439999,0.0,0.0,10.63084333344,0.0,0.0,0.0
463,Trofa,Sep-19 to Feb-20,Female,35-44,33.109745000000004,16.645295213594995,0.0,0.0,0.0,0.0,0.0,13.726108326180004,0.20316139532,0.0,0.0,2.4951503832000004,0.0,0.0,0.0
464,Trofa,Sep-19 to Feb-20,Male,35-44,20.843524,10.478685664043995,0.0,0.0,0.0,0.0,0.0,8.640974683536001,0.12789586326399996,0.0,0.0,1.5707679686399998,0.0,0.0,0.0
465,Trofa,Sep-19 to Feb-20,Male,45-54,790.439395,397.3783874877449,0.0,0.0,0.0,0.0,0.0,327.68771734878004,4.850136127719999,0.0,0.0,59.567512807199996,0.0,0.0,0.0
466,Trofa,Sep-20 to Jan-21,Female,25-34,47.813025,24.037089871274993,0.0,0.0,0.0,0.0,0.0,19.821558896100004,0.2933807214,0.0,0.0,3.603189564,0.0,0.0,0.0
467,Trofa,Sep-20 to Jan-21,Female,35-44,5.725633,2.878453203722999,0.0,0.0,0.0,0.0,0.0,2.3736413190120005,0.035132484087999995,0.0,0.0,0.43148370288,0.0,0.0,0.0
468,Trofa,Sep-20 to Jan-21,Female,55-64,41.747919,20.987973066788992,0.0,0.0,0.0,0.0,0.0,17.307184292316002,0.25616523098399996,0.0,0.0,3.14612317584,0.0,0.0,0.0
469,Trofa,Sep-20 to Jan-21,Male,25-34,51.031943,25.65533973633299,0.0,0.0,0.0,0.0,0.0,21.156006417852,0.3131320022479999,0.0,0.0,3.84576722448,0.0,0.0,0.0
470,Trofa,Sep-20 to Jan-21,Male,35-44,18.224723,9.162133218512997,0.0,0.0,0.0,0.0,0.0,7.555314065772001,0.111826900328,0.0,0.0,1.37341512528,0.0,0.0,0.0
471,Trofa,Sep-20 to Jan-21,Male,45-54,474.481242,238.5364292719019,0.0,0.0,0.0,0.0,0.0,196.70284160848803,2.9114169009119997,0.0,0.0,35.75690639712,0.0,0.0,0.0
472,Vale de cambra,Sep-20 to Jan-21,Female,35-44,11.664908,8.078543700308002,0.0,0.0,0.0,0.0,0.0,3.26576596822,0.11612415914,0.0,0.203342676256,0.0,0.0,0.0,0.0
473,Vale de cambra,Sep-20 to Jan-21,Male,65+,2458.667434,1702.7525900841342,0.0,0.0,0.0,0.0,0.0,688.34082815981,24.47603430547,0.0,42.859490709488,0.0,0.0,0.0,0.0
474,Valongo,Sep-19 to Feb-20,Female,35-44,923.894241,3.751010618460001,0.0,0.0,0.0,0.0,0.0,223.67756742882298,256.920206114244,3.4525927786170003,41.318398246002005,94.95230672453398,292.785780549864,2.622011855958,4.106709901245
475,Valongo,Sep-19 to Feb-20,Male,15-24,1813.704207,7.363639080420002,0.0,0.0,0.0,0.0,0.0,439.10322962732096,504.3621206993881,6.777812621559001,81.11247954545401,186.40163617021798,574.770118015128,5.147292539466,8.061915200115001
476,Valongo,Sep-19 to Feb-20,Male,25-34,27.625671999999998,0.11216022832000003,0.0,0.0,0.0,0.0,0.0,6.688258068215999,7.682257372448001,0.103237136264,1.235475303184,2.8392008141279996,8.754685959488,0.078401657136,0.12279611204
477,Valongo,Sep-19 to Feb-20,Male,35-44,172.499403,0.7003475761800002,0.0,0.0,0.0,0.0,0.0,41.762622964509,47.96932398385201,0.6446302690110001,7.7145183009660006,17.728453643922,54.665750808312005,0.489553305714,0.766759846335
478,Valongo,Sep-19 to Feb-20,Male,45-54,143.210606,0.5814350603600003,0.0,0.0,0.0,0.0,0.0,34.671717344418,39.82457815890401,0.5351780346220001,6.404664721532002,14.718326821044,45.384013883824004,0.4064316998280001,0.6365711436700001
479,Valongo,Sep-19 to Feb-20,Male,65+,1473.349749,5.981799980940002,0.0,0.0,0.0,0.0,0.0,356.702394282147,409.71499160091605,5.505908012013,65.89114747477801,151.422047103726,466.910428857096,4.1813665876620005,6.549039634305
480,Valongo,Sep-20 to Jan-21,Female,15-24,716.6054740000001,2.909418224440001,0.0,0.0,0.0,0.0,0.0,173.492335071822,199.27651663181607,2.6779546563380006,32.048030008228004,73.648410984876,227.09514113249602,2.0337263352120005,3.1853113319300004
481,Valongo,Sep-20 to Jan-21,Female,25-34,375.43182,1.5242531892000004,0.0,0.0,0.0,0.0,0.0,90.89316991746,104.40158223288003,1.4029887113400001,16.79006185404,38.58462986868,118.97584548528002,1.0654755051600002,1.6687944399
482,Valongo,Sep-20 to Jan-21,Female,35-44,482.568197,1.9592268798200005,0.0,0.0,0.0,0.0,0.0,116.831208198291,134.19449449454802,1.803357352189,21.581414906234002,49.59546387847799,152.92779190208802,1.369528543086,2.145015635665
483,Valongo,Sep-20 to Jan-21,Female,45-54,508.75750999999997,2.0655554906000004,0.0,0.0,0.0,0.0,0.0,123.17171944352998,141.47732341084003,1.90122681487,22.752653362220002,52.28704433273999,161.22728994904,1.44385381338,2.26142713195
484,Valongo,Sep-20 to Jan-21,Female,55-64,548.5501370000001,2.227113556220001,0.0,0.0,0.0,0.0,0.0,132.805633818111,152.54301629750805,2.0499318619690006,24.532259226914004,56.376691780038,173.83773261584804,1.5567852888060003,2.4383053589650006
485,Valongo,Sep-20 to Jan-21,Male,15-24,1970.347331,7.999610163860002,0.0,0.0,0.0,0.0,0.0,477.026999877093,547.9220671938041,7.3631879759470005,88.117873336982,202.50047659619398,624.410950583224,5.5918457253780005,8.758193886295
486,Valongo,Sep-20 to Jan-21,Male,25-34,366.664832,1.4886592179200004,0.0,0.0,0.0,0.0,0.0,88.770655821696,101.96362314188802,1.370226477184,16.397984616704,37.683611443968,116.197551920128,1.040594793216,1.62982517824
487,Valongo,Sep-20 to Jan-21,Male,35-44,104.137265,0.4227972959000001,0.0,0.0,0.0,0.0,0.0,25.211944268295,28.958907200260004,0.38916095930500005,4.657226765330001,10.702603273109998,33.00151582756,0.29554155807000004,0.462890142925
488,Valongo,Sep-20 to Jan-21,Male,45-54,135.788585,0.5513016551000002,0.0,0.0,0.0,0.0,0.0,32.874823794255,37.76063287114001,0.507441942145,6.072737098370001,13.95553603479,43.03194574084001,0.38536800423000006,0.6035802603250001
489,Valongo,Sep-20 to Jan-21,Male,55-64,26.218829,0.10644844574000002,0.0,0.0,0.0,0.0,0.0,6.347657157386999,7.291036843636001,0.09797976397300001,1.172558470538,2.694613931646,8.308851785416,0.07440903670200001,0.11654269490500001
490,Valongo,Sep-20 to Jan-21,Male,65+,1198.556609,4.866139832540001,0.0,0.0,0.0,0.0,0.0,290.174150708727,333.29941605715607,4.479006047833001,53.60184866769801,123.18045693336599,379.82738361853603,3.4015036563420002,5.327584127005
491,Vila do conde,Sep-19 to Feb-20,Female,25-34,335.380123,15.837655548428996,0.0,0.0,0.0,0.0,0.0,75.73117943426101,220.78844871372905,7.021518255128001,0.0,10.499410130638,5.249034305073001,0.0,0.0
492,Vila do conde,Sep-19 to Feb-20,Female,35-44,144.46993899999998,6.822303929396997,0.0,0.0,0.0,0.0,0.0,32.622323515773,95.107883652297,3.0246226429039997,0.0,4.522775910333999,2.261099015289,0.0,0.0
493,Vila do conde,Sep-19 to Feb-20,Male,45-54,76.945089,3.633577937846999,0.0,0.0,0.0,0.0,0.0,17.374739711823,50.654721825747,1.6109223833039998,0.0,2.4088429562339995,1.2042675879390001,0.0,0.0
494,Vila do conde,Sep-20 to Jan-21,Female,25-34,283.342437,13.380279902450997,0.0,0.0,0.0,0.0,0.0,63.98070567165901,186.53084315315104,5.932057261032,0.0,8.870318332721999,4.434592481487001,0.0,0.0
495,Vila do conde,Sep-20 to Jan-21,Female,35-44,9.758835000000001,0.4608414652049999,0.0,0.0,0.0,0.0,0.0,2.2036132548450005,6.424465533705002,0.20431096956000003,0.0,0.30551008851,0.15273552658500003,0.0,0.0
496,Vila do conde,Sep-20 to Jan-21,Female,45-54,76.844212,3.628814223275999,0.0,0.0,0.0,0.0,0.0,17.351960979084,50.58831217647601,1.608810422432,0.0,2.4056849008719996,1.2026887620120001,0.0,0.0
497,Vila do conde,Sep-20 to Jan-21,Male,25-34,13.155082,0.6212224372859998,0.0,0.0,0.0,0.0,0.0,2.970509601174,8.660293047486002,0.275414796752,0.0,0.41183299709199994,0.20589018838200002,0.0,0.0
498,Vila do conde,Sep-20 to Jan-21,Male,35-44,17.975581,0.8488608615629997,0.0,0.0,0.0,0.0,0.0,4.059012018867,11.833738410663,0.37633676381599995,0.0,0.5627435387859998,0.281335818231,0.0,0.0
